Date,Component,MOS,Cutoff_SGT,Cutoff_SSG,Eligibles_SGT,Eligibles_SSG,Promotions_SGT,Promotions_SSG
2024-DEC,RESERVE,88N,798,101,0,7,0,5
2024-DEC,RESERVE,89A,798,798,0,0,0,0
2024-DEC,RESERVE,89B,798,798,0,8,0,0
2024-DEC,RESERVE,91B,40,440,7,175,7,9
2024-DEC,RESERVE,91C,798,798,0,6,0,0
2024-DEC,RESERVE,91D,798,798,0,5,0,0
2024-DEC,RESERVE,91F,798,798,0,0,0,0
2024-DEC,RESERVE,91H,798,798,0,0,0,0
2024-DEC,RESERVE,91J,798,798,0,0,0,0
2024-DEC,RESERVE,91L,798,798,0,0,0,0
2024-DEC,RESERVE,92A,798,364,0,12,0,2
2024-DEC,RESERVE,92F,798,126,0,9,0,4
2024-DEC,RESERVE,92G,260,284,2,8,1,2
2024-DEC,RESERVE,92L,798,798,0,0,0,0
2024-DEC,RESERVE,92M,798,798,0,2,0,0
2024-DEC,RESERVE,92R,798,798,0,0,0,0
2024-DEC,RESERVE,92S,798,798,0,3,0,0
2024-DEC,RESERVE,92W,798,798,0,4,0,0
2024-DEC,RESERVE,92Y,30,515,9,276,8,10
2024-DEC,RESERVE,94D,798,798,0,0,0,0
2024-DEC,RESERVE,94F,798,798,0,0,0,0
2024-FEB,RESERVE,11B,798,798,0,2,0,0
2024-FEB,RESERVE,11C,798,798,0,0,0,0
2024-FEB,RESERVE,12B,798,297,0,10,0,2
2024-FEB,RESERVE,12C,798,798,0,3,0,0
2024-FEB,RESERVE,12H,798,798,0,0,0,0
2024-FEB,RESERVE,12K,798,798,0,1,0,0
2024-FEB,RESERVE,12N,798,362,0,11,0,2
2024-FEB,RESERVE,12R,798,798,0,0,0,0
2024-FEB,RESERVE,12W,798,798,0,1,0,0
2024-FEB,RESERVE,15P,798,798,0,3,0,0
2024-FEB,RESERVE,15Q,798,798,0,0,0,0
2024-FEB,RESERVE,15R,798,798,0,0,0,0
2024-FEB,RESERVE,15T,798,798,0,7,0,0
2024-FEB,RESERVE,15U,798,798,0,1,0,0
2024-FEB,RESERVE,15Y,798,798,0,0,0,0
2024-FEB,RESERVE,25B,798,798,0,9,0,0
2024-FEB,RESERVE,25H,798,798,0,0,0,0
2024-FEB,RESERVE,25L,798,798,0,0,0,0
2024-FEB,RESERVE,25N,798,798,0,0,0,0
2024-FEB,RESERVE,25Q,798,798,0,0,0,0
2024-FEB,RESERVE,25S,798,798,0,0,0,0
2024-FEB,RESERVE,25U,798,798,0,10,0,0
2024-FEB,RESERVE,27D,798,798,0,0,0,0
2024-FEB,RESERVE,31B,798,266,0,1,0,1
2024-FEB,RESERVE,31D,798,798,0,0,0,0
2024-FEB,RESERVE,31E,798,420,0,9,0,1
2024-FEB,RESERVE,35F,798,798,0,1,0,0
2024-FEB,RESERVE,35G,798,270,0,1,0,1
2024-FEB,RESERVE,35L,798,798,0,1,0,0
2024-FEB,RESERVE,35M,798,798,0,0,0,0
2024-FEB,RESERVE,35N,798,798,0,0,0,0
2024-FEB,RESERVE,35T,798,222,0,2,0,1
2024-FEB,RESERVE,36B,798,798,0,0,0,0
2024-FEB,RESERVE,37F,103,220,1,7,1,1
2024-FEB,RESERVE,38B,798,798,0,1,0,0
2024-FEB,RESERVE,42A,99,798,16,252,8,0
2024-FEB,RESERVE,46Q,798,798,0,0,0,0
2024-FEB,RESERVE,46R,798,798,0,0,0,0
2024-FEB,RESERVE,46S,798,798,0,0,0,0
2024-FEB,RESERVE,56M,798,798,0,0,0,0
2024-FEB,RESERVE,68A,798,798,0,3,0,0
2024-FEB,RESERVE,68E,798,798,0,0,0,0
2024-FEB,RESERVE,68G,798,798,0,0,0,0
2024-FEB,RESERVE,68J,798,798,0,16,0,0
2024-FEB,RESERVE,68Q,798,798,0,0,0,0
2024-FEB,RESERVE,68R,798,798,0,0,0,0
2024-FEB,RESERVE,68W,122,411,1,9,1,1
2024-FEB,RESERVE,68X,798,798,0,1,0,0
2024-FEB,RESERVE,74D,798,326,0,12,0,2
2024-FEB,RESERVE,79R,798,149,0,1,0,1
2024-FEB,RESERVE,88H,798,147,0,1,0,1
2024-FEB,RESERVE,88K,798,798,0,0,0,0
2024-FEB,RESERVE,88L,798,798,0,0,0,0
2024-FEB,RESERVE,88M,62,798,1,4,1,0
2024-FEB,RESERVE,88N,798,798,0,6,0,0
2024-FEB,RESERVE,89A,798,798,0,0,0,0
2024-FEB,RESERVE,89B,798,798,0,6,0,0
2024-FEB,RESERVE,91B,137,798,6,161,3,0
2024-FEB,RESERVE,91C,798,798,0,2,0,0
2024-FEB,RESERVE,91D,798,798,0,5,0,0
2024-FEB,RESERVE,91F,798,798,0,0,0,0
2024-FEB,RESERVE,91H,798,798,0,0,0,0
2024-FEB,RESERVE,91J,798,798,0,4,0,0
2024-FEB,RESERVE,91L,798,798,0,0,0,0
2024-FEB,RESERVE,92A,798,228,0,14,0,3
2024-FEB,RESERVE,92F,798,474,0,24,0,3
2024-FEB,RESERVE,92G,33,67,5,4,3,2
2024-FEB,RESERVE,92L,798,798,0,0,0,0
2024-FEB,RESERVE,92M,798,798,0,4,0,0
2024-FEB,RESERVE,92R,798,798,0,0,0,0
2024-FEB,RESERVE,92S,798,798,0,4,0,0
2024-FEB,RESERVE,92W,798,798,0,0,0,0
2024-FEB,RESERVE,92Y,46,456,8,276,3,4
2024-FEB,RESERVE,94D,798,798,0,0,0,0
2024-FEB,RESERVE,94F,798,798,0,0,0,0
2025-FEB,RESERVE,11B,798,798,0,0,0,0
2025-FEB,RESERVE,11C,798,798,0,0,0,0
2025-FEB,RESERVE,12B,798,237,0,4,0,2
2025-FEB,RESERVE,12C,798,798,0,0,0,0
2025-FEB,RESERVE,12D,798,798,0,0,0,0
2025-FEB,RESERVE,12H,798,798,0,0,0,0
2025-FEB,RESERVE,12K,798,798,0,0,0,0
2025-FEB,RESERVE,12N,798,798,0,11,0,0
2025-FEB,RESERVE,12R,798,798,0,0,0,0
2025-FEB,RESERVE,12W,798,798,0,0,0,0
2025-FEB,RESERVE,15F,798,798,0,0,0,0
2025-FEB,RESERVE,15P,798,798,0,2,0,0
2025-FEB,RESERVE,15Q,798,798,0,0,0,0
2025-FEB,RESERVE,15R,798,798,0,0,0,0
2025-FEB,RESERVE,15T,798,798,0,14,0,0
2025-FEB,RESERVE,15U,798,798,0,0,0,0
2025-FEB,RESERVE,15Y,798,798,0,0,0,0
2025-FEB,RESERVE,25B,252,428,1,20,1,3
2025-FEB,RESERVE,25H,798,798,0,2,0,0
2025-FEB,RESERVE,25L,798,798,0,0,0,0
2025-FEB,RESERVE,25N,798,798,0,0,0,0
2025-FEB,RESERVE,25Q,798,798,0,0,0,0
2025-FEB,RESERVE,25S,798,798,0,0,0,0
2025-FEB,RESERVE,25U,798,297,1,11,0,1
2025-FEB,RESERVE,27D,798,252,0,1,0,1
2025-FEB,RESERVE,31B,798,798,0,0,0,0
2025-FEB,RESERVE,31D,798,798,0,0,0,0
2025-FEB,RESERVE,31E,798,798,0,5,0,0
2025-FEB,RESERVE,35F,798,798,0,0,0,0
2025-FEB,RESERVE,35G,798,798,0,0,0,0
2025-FEB,RESERVE,35L,798,798,0,0,0,0
2025-FEB,RESERVE,35M,798,798,0,0,0,0
2025-FEB,RESERVE,35N,798,798,0,0,0,0
2025-FEB,RESERVE,35T,798,798,0,0,0,0
2025-FEB,RESERVE,36B,798,230,0,2,0,2
2025-FEB,RESERVE,37F,798,258,0,2,0,1
2025-FEB,RESERVE,38B,798,798,0,5,0,0
2025-FEB,RESERVE,42A,40,511,16,302,16,4
2025-FEB,RESERVE,46Q,798,798,0,0,0,0
2025-FEB,RESERVE,46R,798,798,0,0,0,0
2025-FEB,RESERVE,46S,798,798,0,0,0,0
2025-FEB,RESERVE,56M,798,133,0,1,0,1
2025-FEB,RESERVE,68A,798,798,0,0,0,0
2025-FEB,RESERVE,68C,798,798,0,0,0,0
2025-FEB,RESERVE,68E,798,798,0,0,0,0
2025-FEB,RESERVE,68G,798,798,0,0,0,0
2025-FEB,RESERVE,68J,146,798,2,19,2,0
2025-FEB,RESERVE,68Q,798,798,0,0,0,0
2025-FEB,RESERVE,68R,798,798,0,0,0,0
2025-FEB,RESERVE,68W,798,798,0,0,0,0
2025-FEB,RESERVE,68X,798,798,0,0,0,0
2025-FEB,RESERVE,74D,798,308,0,3,0,1
2025-FEB,RESERVE,79R,798,798,0,0,0,0
2025-FEB,RESERVE,79V,798,798,0,0,0,0
2025-FEB,RESERVE,88H,798,798,0,0,0,0
2025-FEB,RESERVE,88K,798,798,0,0,0,0
2025-FEB,RESERVE,88L,798,798,0,0,0,0
2025-FEB,RESERVE,88M,798,798,0,0,0,0
2025-FEB,RESERVE,88N,798,40,0,1,0,1
2025-FEB,RESERVE,89A,798,798,0,0,0,0
2025-FEB,RESERVE,89B,798,798,0,9,0,0
2025-FEB,RESERVE,91B,82,425,5,169,5,5
2025-FEB,RESERVE,91C,798,798,0,6,0,0
2025-FEB,RESERVE,91D,798,798,0,5,0,0
2025-FEB,RESERVE,91F,798,798,0,0,0,0
2025-FEB,RESERVE,91H,798,798,0,0,0,0
2025-FEB,RESERVE,91J,798,798,0,0,0,0
2025-FEB,RESERVE,91L,798,798,0,0,0,0
2025-FEB,RESERVE,92A,798,350,0,10,0,1
2025-FEB,RESERVE,92F,798,263,0,9,0,1
2025-FEB,RESERVE,92G,52,798,2,7,1,0
2025-FEB,RESERVE,92L,798,798,0,0,0,0
2025-FEB,RESERVE,92M,798,798,0,0,0,0
2025-FEB,RESERVE,92R,798,798,0,0,0,0
2025-FEB,RESERVE,92S,798,347,0,3,0,1
2025-FEB,RESERVE,92W,798,798,0,5,0,0
2025-FEB,RESERVE,92Y,52,504,8,276,7,6
2025-FEB,RESERVE,94D,798,798,0,0,0,0
2025-FEB,RESERVE,94F,798,798,0,0,0,0
2024-JAN,RESERVE,11B,798,798,0,2,0,0
2024-JAN,RESERVE,11C,798,798,0,0,0,0
2024-JAN,RESERVE,12B,798,217,0,14,0,4
2024-JAN,RESERVE,12C,798,798,0,3,0,0
2024-JAN,RESERVE,12K,798,798,0,1,0,0
2024-JAN,RESERVE,12N,798,798,0,11,0,0
2024-JAN,RESERVE,12R,798,798,0,0,0,0
2024-JAN,RESERVE,12W,798,101,0,2,0,1
2024-JAN,RESERVE,15P,798,798,0,3,0,0
2024-JAN,RESERVE,15Q,798,155,0,1,0,1
2024-JAN,RESERVE,15R,798,798,0,0,0,0
2024-JAN,RESERVE,15T,798,798,0,7,0,0
2024-JAN,RESERVE,15U,798,798,0,1,0,0
2024-JAN,RESERVE,15Y,798,798,0,0,0,0
2024-JAN,RESERVE,25B,64,180,1,11,1,3
2024-JAN,RESERVE,25H,798,90,0,3,0,3
2024-JAN,RESERVE,25L,798,798,0,0,0,0
2024-JAN,RESERVE,25N,798,798,0,0,0,0
2024-JAN,RESERVE,25Q,798,798,0,0,0,0
2024-JAN,RESERVE,25S,798,798,0,0,0,0
2024-JAN,RESERVE,25U,798,798,0,10,0,0
2024-JAN,RESERVE,27D,798,105,0,2,0,2
2024-JAN,RESERVE,31B,798,798,0,1,0,0
2024-JAN,RESERVE,31D,798,798,0,0,0,0
2024-JAN,RESERVE,31E,798,798,0,9,0,0
2024-JAN,RESERVE,35F,798,167,0,2,0,1
2024-JAN,RESERVE,35G,798,798,0,0,0,0
2024-JAN,RESERVE,35L,798,798,0,2,0,0
2024-JAN,RESERVE,35M,798,798,0,0,0,0
2024-JAN,RESERVE,35N,798,798,0,0,0,0
2024-JAN,RESERVE,35T,798,798,0,2,0,0
2024-JAN,RESERVE,36B,798,100,0,1,0,1
2024-JAN,RESERVE,37F,798,798,0,7,0,0
2024-JAN,RESERVE,38B,798,210,0,2,0,1
2024-JAN,RESERVE,42A,74,798,22,242,10,0
2024-JAN,RESERVE,46Q,798,798,0,0,0,0
2024-JAN,RESERVE,46R,798,798,0,0,0,0
2024-JAN,RESERVE,46S,798,105,0,2,0,2
2024-JAN,RESERVE,56M,798,798,0,0,0,0
2024-JAN,RESERVE,68A,798,798,0,3,0,0
2024-JAN,RESERVE,68C,798,798,0,0,0,0
2024-JAN,RESERVE,68E,798,798,0,0,0,0
2024-JAN,RESERVE,68G,798,798,0,0,0,0
2024-JAN,RESERVE,68J,798,798,0,14,0,0
2024-JAN,RESERVE,68R,798,798,0,0,0,0
2024-JAN,RESERVE,68W,85,405,1,11,1,2
2024-JAN,RESERVE,68X,798,798,0,1,0,0
2024-JAN,RESERVE,74D,242,798,1,12,1,0
2024-JAN,RESERVE,79R,798,159,0,4,0,4
2024-JAN,RESERVE,88H,798,798,0,0,0,0
2024-JAN,RESERVE,88K,798,798,0,0,0,0
2024-JAN,RESERVE,88L,798,798,0,0,0,0
2024-JAN,RESERVE,88M,798,798,0,4,0,0
2024-JAN,RESERVE,88N,798,203,0,7,0,1
2024-JAN,RESERVE,89A,798,798,0,0,0,0
2024-JAN,RESERVE,89B,798,798,0,6,0,0
2024-JAN,RESERVE,91B,84,798,7,165,4,0
2024-JAN,RESERVE,91C,798,798,0,2,0,0
2024-JAN,RESERVE,91D,798,798,0,3,0,0
2024-JAN,RESERVE,91F,798,798,0,0,0,0
2024-JAN,RESERVE,91H,798,798,0,0,0,0
2024-JAN,RESERVE,91J,798,798,0,4,0,0
2024-JAN,RESERVE,91L,798,798,0,0,0,0
2024-JAN,RESERVE,92A,52,798,1,13,1,0
2024-JAN,RESERVE,92F,798,798,0,24,0,0
2024-JAN,RESERVE,92G,798,106,2,6,0,3
2024-JAN,RESERVE,92L,798,798,0,0,0,0
2024-JAN,RESERVE,92M,798,798,0,4,0,0
2024-JAN,RESERVE,92R,798,798,0,0,0,0
2024-JAN,RESERVE,92S,798,798,0,4,0,0
2024-JAN,RESERVE,92W,798,798,0,0,0,0
2024-JAN,RESERVE,92Y,33,798,13,268,7,0
2024-JAN,RESERVE,94D,798,798,0,0,0,0
2024-JAN,RESERVE,94F,798,798,0,0,0,0
2025-JAN,RESERVE,11B,798,798,0,0,0,0
2025-JAN,RESERVE,11C,798,75,0,1,0,1
2025-JAN,RESERVE,12B,798,313,0,1,0,1
2025-JAN,RESERVE,12C,798,183,0,1,0,1
2025-JAN,RESERVE,12D,798,798,0,0,0,0
2025-JAN,RESERVE,12H,798,798,0,0,0,0
2025-JAN,RESERVE,12K,798,798,0,0,0,0
2025-JAN,RESERVE,12N,798,798,0,10,0,0
2025-JAN,RESERVE,12R,798,798,0,0,0,0
2025-JAN,RESERVE,12W,798,798,0,0,0,0
2025-JAN,RESERVE,15F,798,284,0,1,0,1
2025-JAN,RESERVE,15P,798,303,0,3,0,1
2025-JAN,RESERVE,15Q,798,798,0,0,0,0
2025-JAN,RESERVE,15R,798,798,0,0,0,0
2025-JAN,RESERVE,15T,798,798,0,13,0,0
2025-JAN,RESERVE,15U,798,131,0,1,0,1
2025-JAN,RESERVE,15Y,798,798,0,0,0,0
2025-JAN,RESERVE,25B,798,438,0,20,0,2
2025-JAN,RESERVE,25H,270,798,1,2,1,0
2025-JAN,RESERVE,25L,798,798,0,0,0,0
2025-JAN,RESERVE,25N,798,798,0,0,0,0
2025-JAN,RESERVE,25Q,798,798,0,0,0,0
2025-JAN,RESERVE,25S,798,798,0,0,0,0
2025-JAN,RESERVE,25U,270,468,2,9,1,1
2025-JAN,RESERVE,27D,798,798,0,0,0,0
2025-JAN,RESERVE,31B,798,798,0,0,0,0
2025-JAN,RESERVE,31D,798,798,0,0,0,0
2025-JAN,RESERVE,31E,798,798,0,5,0,0
2025-JAN,RESERVE,35F,798,798,0,0,0,0
2025-JAN,RESERVE,35G,798,798,0,0,0,0
2025-JAN,RESERVE,35L,798,798,0,0,0,0
2025-JAN,RESERVE,35M,798,798,0,0,0,0
2025-JAN,RESERVE,35N,798,798,0,0,0,0
2025-JAN,RESERVE,35T,798,798,0,0,0,0
2025-JAN,RESERVE,36B,798,798,0,0,0,0
2025-JAN,RESERVE,37F,798,333,0,3,0,1
2025-JAN,RESERVE,38B,150,798,1,4,1,0
2025-JAN,RESERVE,42A,72,508,8,291,8,5
2025-JAN,RESERVE,46Q,798,798,0,0,0,0
2025-JAN,RESERVE,46R,798,798,0,0,0,0
2025-JAN,RESERVE,46S,798,798,0,0,0,0
2025-JAN,RESERVE,56M,798,798,0,0,0,0
2025-JAN,RESERVE,68A,90,798,1,0,1,0
2025-JAN,RESERVE,68C,798,798,0,0,0,0
2025-JAN,RESERVE,68E,798,798,0,0,0,0
2025-JAN,RESERVE,68G,798,798,0,0,0,0
2025-JAN,RESERVE,68J,798,798,0,19,0,0
2025-JAN,RESERVE,68Q,798,798,0,0,0,0
2025-JAN,RESERVE,68R,798,798,0,0,0,0
2025-JAN,RESERVE,68W,798,798,0,0,0,0
2025-JAN,RESERVE,68X,798,798,0,0,0,0
2025-JAN,RESERVE,74D,798,188,0,3,0,1
2025-JAN,RESERVE,79R,798,181,0,1,0,1
2025-JAN,RESERVE,79V,798,798,0,0,0,0
2025-JAN,RESERVE,88H,798,798,0,0,0,0
2025-JAN,RESERVE,88K,798,798,0,0,0,0
2025-JAN,RESERVE,88L,798,798,0,0,0,0
2025-JAN,RESERVE,88M,798,256,0,1,0,1
2025-JAN,RESERVE,88N,798,94,0,4,0,3
2025-JAN,RESERVE,89A,798,798,0,0,0,0
2025-JAN,RESERVE,89B,798,798,0,8,0,0
2025-JAN,RESERVE,91B,70,420,2,168,2,5
2025-JAN,RESERVE,91C,798,798,0,6,0,0
2025-JAN,RESERVE,91D,798,798,0,5,0,0
2025-JAN,RESERVE,91F,798,798,0,0,0,0
2025-JAN,RESERVE,91H,798,798,0,0,0,0
2025-JAN,RESERVE,91J,798,798,0,0,0,0
2025-JAN,RESERVE,91L,798,798,0,0,0,0
2025-JAN,RESERVE,92A,798,279,0,10,0,1
2025-JAN,RESERVE,92F,798,299,0,7,0,1
2025-JAN,RESERVE,92G,153,798,2,7,1,0
2025-JAN,RESERVE,92L,798,798,0,0,0,0
2025-JAN,RESERVE,92M,798,463,0,1,0,1
2025-JAN,RESERVE,92R,798,798,0,0,0,0
2025-JAN,RESERVE,92S,798,522,0,4,0,1
2025-JAN,RESERVE,92W,798,798,0,4,0,0
2025-JAN,RESERVE,92Y,68,520,13,268,12,8
2025-JAN,RESERVE,94D,798,798,0,0,0,0
2025-JAN,RESERVE,94F,798,798,0,0,0,0
2024-JUL,RESERVE,11B,798,798,0,2,0,0
2024-JUL,RESERVE,11C,798,798,0,0,0,0
2024-JUL,RESERVE,12B,798,220,0,7,0,3
2024-JUL,RESERVE,12C,798,798,0,3,0,0
2024-JUL,RESERVE,12H,798,798,0,2,0,0
2024-JUL,RESERVE,12K,798,798,0,0,0,0
2024-JUL,RESERVE,12N,798,798,0,12,0,0
2024-JUL,RESERVE,12R,798,798,0,0,0,0
2024-JUL,RESERVE,12W,798,798,0,0,0,0
2024-JUL,RESERVE,15P,798,413,0,4,0,1
2024-JUL,RESERVE,15Q,798,798,0,0,0,0
2024-JUL,RESERVE,15R,798,798,0,0,0,0
2024-JUL,RESERVE,15T,298,798,1,12,1,0
2024-JUL,RESERVE,15U,798,798,0,0,0,0
2024-JUL,RESERVE,25B,221,798,1,14,1,0
2024-JUL,RESERVE,25H,798,798,1,0,0,0
2024-JUL,RESERVE,25L,798,798,0,0,0,0
2024-JUL,RESERVE,25N,798,798,0,0,0,0
2024-JUL,RESERVE,25Q,798,798,0,0,0,0
2024-JUL,RESERVE,25S,798,798,0,0,0,0
2024-JUL,RESERVE,25U,798,145,0,10,0,2
2024-JUL,RESERVE,27D,798,798,0,5,0,0
2024-JUL,RESERVE,31B,798,798,0,0,0,0
2024-JUL,RESERVE,31D,798,798,0,0,0,0
2024-JUL,RESERVE,31E,798,798,1,9,0,0
2024-JUL,RESERVE,35F,798,145,0,1,0,1
2024-JUL,RESERVE,35G,798,798,0,1,0,0
2024-JUL,RESERVE,35L,798,798,0,1,0,0
2024-JUL,RESERVE,35M,798,798,0,0,0,0
2024-JUL,RESERVE,35N,798,798,0,0,0,0
2024-JUL,RESERVE,35T,798,798,0,1,0,0
2024-JUL,RESERVE,36B,798,94,0,1,0,1
2024-JUL,RESERVE,37F,798,798,0,6,0,0
2024-JUL,RESERVE,38B,798,798,0,3,0,0
2024-JUL,RESERVE,42A,64,798,9,294,8,0
2024-JUL,RESERVE,46Q,798,798,0,0,0,0
2024-JUL,RESERVE,46R,798,798,0,0,0,0
2024-JUL,RESERVE,46S,798,224,0,2,0,2
2024-JUL,RESERVE,56M,798,798,0,1,0,0
2024-JUL,RESERVE,68A,798,140,0,2,0,2
2024-JUL,RESERVE,68C,798,798,0,0,0,0
2024-JUL,RESERVE,68E,798,798,0,0,0,0
2024-JUL,RESERVE,68G,798,798,0,0,0,0
2024-JUL,RESERVE,68J,798,798,0,18,0,0
2024-JUL,RESERVE,68R,798,798,0,0,0,0
2024-JUL,RESERVE,68W,798,798,0,10,0,0
2024-JUL,RESERVE,68X,798,154,0,3,0,2
2024-JUL,RESERVE,74D,798,798,0,10,0,0
2024-JUL,RESERVE,79R,798,798,0,0,0,0
2024-JUL,RESERVE,79V,798,344,0,2,0,1
2024-JUL,RESERVE,88H,798,144,0,1,0,1
2024-JUL,RESERVE,88K,798,798,0,0,0,0
2024-JUL,RESERVE,88L,798,798,0,0,0,0
2024-JUL,RESERVE,88M,798,798,0,4,0,0
2024-JUL,RESERVE,88N,798,93,0,4,0,4
2024-JUL,RESERVE,89A,798,798,0,0,0,0
2024-JUL,RESERVE,89B,798,798,0,6,0,0
2024-JUL,RESERVE,91B,69,798,9,201,9,0
2024-JUL,RESERVE,91C,798,798,0,3,0,0
2024-JUL,RESERVE,91D,153,798,1,6,1,0
2024-JUL,RESERVE,91F,798,798,0,0,0,0
2024-JUL,RESERVE,91H,798,798,0,0,0,0
2024-JUL,RESERVE,91J,798,798,0,4,0,0
2024-JUL,RESERVE,91L,798,798,0,0,0,0
2024-JUL,RESERVE,92A,798,798,0,12,0,0
2024-JUL,RESERVE,92F,798,316,0,18,0,5
2024-JUL,RESERVE,92G,798,278,2,12,0,1
2024-JUL,RESERVE,92L,798,798,0,0,0,0
2024-JUL,RESERVE,92M,85,798,1,4,1,0
2024-JUL,RESERVE,92R,798,798,0,0,0,0
2024-JUL,RESERVE,92S,798,798,0,4,0,0
2024-JUL,RESERVE,92W,798,798,0,3,0,0
2024-JUL,RESERVE,92Y,32,542,11,305,11,9
2024-JUL,RESERVE,94D,798,798,0,0,0,0
2024-JUL,RESERVE,94F,798,798,0,0,0,0
2024-JUN,RESERVE,11B,798,798,0,2,0,0
2024-JUN,RESERVE,11C,798,798,0,0,0,0
2024-JUN,RESERVE,12B,798,798,0,6,0,0
2024-JUN,RESERVE,12C,798,798,0,3,0,0
2024-JUN,RESERVE,12H,798,798,0,2,0,0
2024-JUN,RESERVE,12K,798,798,0,0,0,0
2024-JUN,RESERVE,12N,798,798,0,9,0,0
2024-JUN,RESERVE,12R,798,798,0,0,0,0
2024-JUN,RESERVE,12W,798,798,0,0,0,0
2024-JUN,RESERVE,15P,798,798,0,3,0,0
2024-JUN,RESERVE,15Q,798,798,0,0,0,0
2024-JUN,RESERVE,15R,798,798,0,0,0,0
2024-JUN,RESERVE,15T,798,798,0,9,0,0
2024-JUN,RESERVE,15U,798,798,0,0,0,0
2024-JUN,RESERVE,25B,798,798,0,13,0,0
2024-JUN,RESERVE,25H,798,798,1,0,0,0
2024-JUN,RESERVE,25L,798,798,0,0,0,0
2024-JUN,RESERVE,25N,798,798,0,0,0,0
2024-JUN,RESERVE,25Q,798,798,0,0,0,0
2024-JUN,RESERVE,25S,798,798,0,0,0,0
2024-JUN,RESERVE,25U,798,798,0,8,0,0
2024-JUN,RESERVE,27D,798,798,0,2,0,0
2024-JUN,RESERVE,31B,798,798,0,0,0,0
2024-JUN,RESERVE,31D,798,798,0,0,0,0
2024-JUN,RESERVE,31E,798,798,1,8,0,0
2024-JUN,RESERVE,35F,257,151,1,1,1,1
2024-JUN,RESERVE,35G,798,798,0,1,0,0
2024-JUN,RESERVE,35L,798,798,0,1,0,0
2024-JUN,RESERVE,35M,798,798,0,0,0,0
2024-JUN,RESERVE,35N,798,798,0,0,0,0
2024-JUN,RESERVE,35T,798,798,0,1,0,0
2024-JUN,RESERVE,36B,798,798,0,0,0,0
2024-JUN,RESERVE,37F,798,798,0,6,0,0
2024-JUN,RESERVE,38B,798,798,0,3,0,0
2024-JUN,RESERVE,42A,30,798,8,270,7,0
2024-JUN,RESERVE,46Q,798,798,0,0,0,0
2024-JUN,RESERVE,46R,798,798,0,0,0,0
2024-JUN,RESERVE,46S,798,243,0,1,0,1
2024-JUN,RESERVE,56M,798,798,0,1,0,0
2024-JUN,RESERVE,68A,798,798,0,3,0,0
2024-JUN,RESERVE,68C,798,798,0,0,0,0
2024-JUN,RESERVE,68E,798,798,0,0,0,0
2024-JUN,RESERVE,68G,798,798,0,0,0,0
2024-JUN,RESERVE,68J,35,798,1,17,1,0
2024-JUN,RESERVE,68R,798,798,0,0,0,0
2024-JUN,RESERVE,68W,798,798,0,7,0,0
2024-JUN,RESERVE,68X,798,798,0,2,0,0
2024-JUN,RESERVE,74D,798,798,0,11,0,0
2024-JUN,RESERVE,79R,798,254,0,4,0,4
2024-JUN,RESERVE,88H,798,798,0,0,0,0
2024-JUN,RESERVE,88K,798,798,0,0,0,0
2024-JUN,RESERVE,88L,798,798,0,0,0,0
2024-JUN,RESERVE,88M,798,798,0,4,0,0
2024-JUN,RESERVE,88N,798,109,0,1,0,1
2024-JUN,RESERVE,89A,798,798,0,0,0,0
2024-JUN,RESERVE,89B,798,798,0,6,0,0
2024-JUN,RESERVE,91B,107,798,9,178,8,0
2024-JUN,RESERVE,91C,798,798,0,2,0,0
2024-JUN,RESERVE,91D,798,798,0,6,0,0
2024-JUN,RESERVE,91F,798,798,0,0,0,0
2024-JUN,RESERVE,91H,798,798,0,0,0,0
2024-JUN,RESERVE,91J,798,798,0,4,0,0
2024-JUN,RESERVE,91L,798,798,0,0,0,0
2024-JUN,RESERVE,92A,798,798,0,11,0,0
2024-JUN,RESERVE,92F,798,446,0,16,0,2
2024-JUN,RESERVE,92G,50,798,5,11,3,0
2024-JUN,RESERVE,92L,798,798,0,0,0,0
2024-JUN,RESERVE,92M,798,798,0,3,0,0
2024-JUN,RESERVE,92R,798,798,0,0,0,0
2024-JUN,RESERVE,92S,798,798,0,4,0,0
2024-JUN,RESERVE,92W,798,798,0,2,0,0
2024-JUN,RESERVE,92Y,40,576,17,278,17,3
2024-JUN,RESERVE,94D,798,798,0,0,0,0
2024-JUN,RESERVE,94F,798,798,0,0,0,0
2024-MAR,RESERVE,11B,798,798,0,2,0,0
2024-MAR,RESERVE,11C,798,798,0,0,0,0
2024-MAR,RESERVE,12B,798,163,0,8,0,2
2024-MAR,RESERVE,12C,798,798,0,3,0,0
2024-MAR,RESERVE,12H,798,46,0,1,0,1
2024-MAR,RESERVE,12K,798,798,0,0,0,0
2024-MAR,RESERVE,12N,798,798,0,10,0,0
2024-MAR,RESERVE,12R,798,798,0,0,0,0
2024-MAR,RESERVE,12W,131,798,1,2,1,0
2024-MAR,RESERVE,15P,798,798,0,3,0,0
2024-MAR,RESERVE,15Q,798,798,0,0,0,0
2024-MAR,RESERVE,15R,798,798,0,0,0,0
2024-MAR,RESERVE,15T,798,798,0,7,0,0
2024-MAR,RESERVE,15U,798,798,0,1,0,0
2024-MAR,RESERVE,25B,798,270,0,12,0,1
2024-MAR,RESERVE,25H,798,798,0,0,0,0
2024-MAR,RESERVE,25L,798,798,0,0,0,0
2024-MAR,RESERVE,25N,798,228,0,1,0,1
2024-MAR,RESERVE,25Q,798,798,0,0,0,0
